source_file,scope,level_id,level,topic_id,topic,card_id,pl_surface,en_gloss,classification_basis,entry_type,lemma_candidate,lemma_confidence,surface_sie_form,pair_raw,pair_lemmas,relation_type,related_ids,sense_groups,is_mature,case_guidance_status,case_ids_raw,hint_evidence,example_evidence,surface_normalized,duplicate_surface_group_size,flashcard_eligible,search_eligible,typeit_eligible,listening_eligible,mixed_eligible,accepted_answers_count,source_match_audit_class,book_indexes,linked_repository_form_source_entry_numbers,opposite_reflexivity_collision_entry_numbers,uncertainty_note
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-swearing,Przekleństwa,b1-swearing-022,przypierdolić się,to pick on / to nitpick,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,przypierdolić się,high-surface; semantic sense unresolved,true,,,,,,true,none-structured; inspect free text/context,,To nag or provoke unfairly. 'Przypierdolić się do kogoś' = to pick on someone.,Szef znowu się do mnie przypierdolił.,przypierdolić się,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-swearing,Przekleństwa,b1-swearing-023,jebać,"to f*** (very vulgar, all-purpose)",infinitive-headed Polish label + English verbal gloss,lemma,jebać,high-surface; semantic sense unresolved,false,,,,,,true,none-structured; inspect free text/context,,The most vulgar all-purpose verb. 'Jebać to' = 'f*** it'. Avoid in polite company.,"Jebać to, robimy po swojemu.",jebać,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-swearing,Przekleństwa,b1-swearing-024,wkurwić się,to get pissed off,infinitive-headed Polish label + English verbal gloss,reflexive-lemma,wkurwić się,high-surface; semantic sense unresolved,true,,,,,,true,none-structured; inspect free text/context,,The vulgar form of 'wkurzać się' - seriously angry. A woman says: wkurwiłam / usłyszałam.,"Strasznie się wkurwiłem, kiedy to usłyszałem.",wkurwić się,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-swearing,Przekleństwa,b1-swearing-025,zjebać,to mess up / to f*** up,infinitive-headed Polish label + English verbal gloss,lemma,zjebać,high-surface; semantic sense unresolved,false,,,,,,true,none-structured; inspect free text/context,,To botch something badly. 'Zjebałem to' = 'I f***ed it up'. A woman says: zjebałam.,Całkowicie zjebałem ten egzamin.,zjebać,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-b1.js,core-A1-B1-lexical-card,b1,B1,b1-swearing,Przekleństwa,b1-swearing-026,mieć wyjebane,to not give a f***,infinitive-headed Polish label + English verbal gloss,idiom-or-register-marked-verb-phrase,mieć,high-surface; semantic sense unresolved,false,,,,,swear-not-give-a-damn,true,none-structured; inspect free text/context,,Total indifference. 'Mam to wyjebane' = 'I couldn't care less'.,"Mam na to wyjebane, róbcie co chcecie.",mieć wyjebane,1,true,true,false,false,true,0,exact,214,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-toxic-productivity,Toksyczna produktywność,podcasts-toxic-productivity-001,ulegać presji,to give in to pressure,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,ulegać,high-surface; semantic sense unresolved,false,ulegać / ulec presji,ulegać;ulec,,,,false,explicit-case-name-in-card-text,dative,'ulegać' + dative. A very natural way to talk about caving to expectations.,Wielu z nas ulega presji zwiększania produktywności.,ulegać presji,1,true,true,false,false,true,0,exact,734,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-toxic-productivity,Toksyczna produktywność,podcasts-toxic-productivity-002,wpaść w pułapkę,to fall into a trap,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,wpaść,high-surface; semantic sense unresolved,false,wpadać / wpaść w pułapkę,wpadać;wpaść,,,,false,explicit-case-name-in-card-text,accusative,'wpaść w' + accusative. Figurative and common in everyday speech.,Sam wpadłem w pułapkę optymalizacji każdego dnia.,wpaść w pułapkę,1,true,true,false,false,true,0,unreviewed-linked-form-only,,797,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-toxic-productivity,Toksyczna produktywność,podcasts-toxic-productivity-005,sprowadzić kogoś na manowce,to lead someone astray,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,sprowadzić,high-surface; semantic sense unresolved,false,sprowadzać / sprowadzić na manowce,sprowadzać;sprowadzić,,,,false,none-structured; inspect free text/context,,Idiom. 'na manowce' = off the right path. Sounds fluent.,Skupianie się na wszystkim może nas sprowadzić na manowce.,sprowadzić kogoś na manowce,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-toxic-productivity,Toksyczna produktywność,podcasts-toxic-productivity-008,traktować siebie jak maszynę,to treat yourself like a machine,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,traktować,high-surface; semantic sense unresolved,false,traktować / potraktować,traktować;potraktować,,,,false,explicit-case-name-in-card-text,accusative,'traktować jak' + accusative - to treat as.,Traktowanie siebie jak maszyny jest patologią.,traktować siebie jak maszynę,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-toxic-productivity,Toksyczna produktywność,podcasts-toxic-productivity-009,prowadzić do wypalenia,to lead to burnout,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,prowadzić,high-surface; semantic sense unresolved,false,prowadzić / doprowadzić do wypalenia,prowadzić;doprowadzić,,,,false,none-structured; inspect free text/context,,'wypalenie (zawodowe)' = (job) burnout. High-frequency modern word.,Taka rutyna prowadzi tylko do wypalenia.,prowadzić do wypalenia,1,true,true,false,false,true,0,exact,492,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-toxic-productivity,Toksyczna produktywność,podcasts-toxic-productivity-010,marnować czas,to waste time,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,marnować,high-surface; semantic sense unresolved,false,marnować / zmarnować czas,marnować;zmarnować,,,,false,none-structured; inspect free text/context,,"'marnować' = to waste. Also marnować pieniądze, marnować życie.","Mam poczucie, że marnuję czas.",marnować czas,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-toxic-productivity,Toksyczna produktywność,podcasts-toxic-productivity-012,czuć się wyczerpanym,to feel exhausted,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,czuć się,high-surface; semantic sense unresolved,true,,,,,,false,none-structured; inspect free text/context,,"Man: wyczerpany, woman: wyczerpana.",Na koniec dnia jesteśmy po prostu wyczerpani.,czuć się wyczerpanym,1,true,true,false,false,true,0,exact,51,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-toxic-productivity,Toksyczna produktywność,podcasts-toxic-productivity-014,zastanawiać się nad czymś,to ponder / think about something,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,zastanawiać się,high-surface; semantic sense unresolved,true,zastanawiać się / zastanowić się,zastanawiać się;zastanowić się,,,,false,explicit-case-name-in-card-text,instrumental,'zastanawiać się nad' + instrumental.,Zacząłem się zastanawiać nad toksyczną produktywnością.,zastanawiać się nad czymś,1,true,true,false,false,true,0,exact,929,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-toxic-productivity,Toksyczna produktywność,podcasts-toxic-productivity-015,skupiać się na czymś,to focus on something,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,skupiać się,high-surface; semantic sense unresolved,true,skupiać się / skupić się,skupiać się;skupić się,,,,false,explicit-case-name-in-card-text,locative,'skupiać się na' + locative. Everyday and essential.,Powinienem skupiać się na rzeczach ważniejszych.,skupiać się na czymś,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-toxic-productivity,Toksyczna produktywność,podcasts-toxic-productivity-016,odreagować po całym dniu,to unwind after a long day,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,odreagować,high-surface; semantic sense unresolved,false,odreagowywać / odreagować,odreagowywać;odreagować,,,,false,none-structured; inspect free text/context,,"'odreagować' = to blow off steam, decompress. Usually with 'po' - odreagować po pracy, po całym dniu - or naming what you work off: odreagować stres.","Nie mamy przestrzeni, żeby zdrowo odreagować po całym dniu pracy.",odreagować po całym dniu,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-toxic-productivity,Toksyczna produktywność,podcasts-toxic-productivity-017,paść jak muchy,to drop like flies,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,paść,high-surface; semantic sense unresolved,false,padać / paść,padać;paść,,,,false,none-structured; inspect free text/context,,Idiom for collapsing from exhaustion. Memorable and colloquial.,Bez odpoczynku padniemy jak muchy.,paść jak muchy,1,true,true,false,false,true,0,unreviewed-linked-form-only,,389,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-meaning-of-life,Sens życia,podcasts-meaning-of-life-001,żyć niewłaściwym życiem,to live the wrong life,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,żyć,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,"'niewłaściwy' = wrong, improper. A striking, useful phrase.","Skąd mamy to poczucie, że żyjemy niewłaściwym życiem?",żyć niewłaściwym życiem,1,true,true,false,false,true,0,exact,1001,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-meaning-of-life,Sens życia,podcasts-meaning-of-life-002,"mieć poczucie, że...",to have the feeling that...,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,mieć,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,'mieć poczucie' + że - a core way to express a hunch or sense.,"Mam poczucie, że to nie jest to.","mieć poczucie, że...",1,true,true,false,false,true,0,exact,214,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-meaning-of-life,Sens życia,podcasts-meaning-of-life-005,łączyć kropki,to connect the dots,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,łączyć,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Same metaphor as in English - safe to use.,Jako ludzie staramy się łączyć kropki.,łączyć kropki,1,true,true,false,false,true,0,exact,202,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-meaning-of-life,Sens życia,podcasts-meaning-of-life-007,marnować czas na coś,to waste time on something,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,marnować,high-surface; semantic sense unresolved,false,,,,,,false,explicit-case-name-in-card-text,accusative,'na' + accusative names what the time is wasted on.,"Mamy poczucie, że marnujemy czas na niektóre rzeczy.",marnować czas na coś,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-meaning-of-life,Sens życia,podcasts-meaning-of-life-010,wytyczać sobie własny szlak,to blaze your own trail,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,wytyczać,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,"'szlak' = trail, route. A confident, literary phrase.",Mogę sam wytyczać sobie szlak swojego życia.,wytyczać sobie własny szlak,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-meaning-of-life,Sens życia,podcasts-meaning-of-life-011,być panem swojego losu,to be master of your own fate,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,być,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,Fixed expression. Woman: 'panią swojego losu'.,Ja jestem panem swojego losu.,być panem swojego losu,1,true,true,false,false,true,0,exact,25,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-meaning-of-life,Sens życia,podcasts-meaning-of-life-013,stać się lepszą wersją siebie,to become a better version of yourself,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,stać się,high-surface; semantic sense unresolved,true,,,,,,false,none-structured; inspect free text/context,,Modern self-development phrase - worth being able to use it and to question it.,"Chodzi o to, by stać się lepszą wersją siebie.",stać się lepszą wersją siebie,1,true,true,false,false,true,0,opposite-reflexivity-base-collision-only,,,667,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-work-life,Praca a życie,podcasts-work-life-001,kłaść coś na pierwszym miejscu,to put something first,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,kłaść,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,'kłaść na pierwszym / drugim miejscu' - to prioritise or deprioritise.,"Będę kładł pracę na pierwszym miejscu, a siebie na drugim.",kłaść coś na pierwszym miejscu,1,true,true,false,false,true,0,exact,159,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-work-life,Praca a życie,podcasts-work-life-004,spełniać się w czymś,to find fulfilment in something,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,spełniać się,high-surface; semantic sense unresolved,true,,,,,,false,explicit-case-name-in-card-text,locative,'spełniać się w' + locative. Key for talking about meaningful work.,"Dla wielu osób praca jest czymś, w czym się spełniają.",spełniać się w czymś,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-work-life,Praca a życie,podcasts-work-life-010,stanowić wyzwanie,to pose a challenge,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,stanowić,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,'stanowić' = to constitute; more elegant than 'być'.,"Ważne, żeby praca stanowiła dla nas wyzwanie.",stanowić wyzwanie,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-work-life,Praca a życie,podcasts-work-life-011,utknąć w status quo,to be stuck in the status quo,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,utknąć,high-surface; semantic sense unresolved,false,,,,,,false,none-structured; inspect free text/context,,'utknąć' = to get stuck. Woman: 'utknęłam'.,"Może utknąłeś w status quo, które jest dla ciebie wygodne.",utknąć w status quo,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-work-life,Praca a życie,podcasts-work-life-012,uciec w seriale,to escape into TV series,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,uciec,high-surface; semantic sense unresolved,false,,,,,,false,explicit-case-name-in-card-text,accusative,'uciekać w' + accusative - to flee into a distraction.,"Uciekasz w seriale, żeby o tym nie myśleć.",uciec w seriale,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
data-podcasts.js,podcast-lexical-card,podcasts,Podcasts,podcasts-work-life,Praca a życie,podcasts-work-life-013,utożsamiać się z pracą,to identify with your work,infinitive-headed Polish label + English verbal gloss,verb-phrase-or-collocation,utożsamiać się,high-surface; semantic sense unresolved,true,,,,,,false,explicit-case-name-in-card-text,instrumental,'utożsamiać się z' + instrumental. Central to the whole episode.,"Pytanie, na ile utożsamiasz się ze swoją pracą.",utożsamiać się z pracą,1,true,true,false,false,true,0,absent,,,,"Leading infinitive is counted as the primary lemma candidate; phrase sense, aspect relation, and case pattern are not inferred from this row."
